metric,group_dimension,group_value,unit,bin_lower_exclusive,bin_upper_inclusive,bin_label,bin_count,bin_share,cumulative_count,cumulative_share,total_count
turn_gap_seconds,all,all,seconds,39810.71705534969,44668.359215096345,"(39810.7171,44668.3592]",19,6.197059984279038e-05,306457,0.9995433745274742,306597
turn_gap_seconds,all,all,seconds,44668.359215096345,50118.72336272725,"(44668.3592,50118.7234]",14,4.566254725258238e-05,306471,0.9995890370747268,306597
turn_gap_seconds,all,all,seconds,50118.72336272725,56234.13251903491,"(50118.7234,56234.1325]",10,3.2616105180415986e-05,306481,0.9996216531799071,306597
turn_gap_seconds,all,all,seconds,56234.13251903491,63095.7344480193,"(56234.1325,63095.7344]",12,3.9139326216499186e-05,306493,0.9996607925061237,306597
turn_gap_seconds,all,all,seconds,63095.7344480193,70794.57843841374,"(63095.7344,70794.5784]",17,5.544737880670717e-05,306510,0.9997162398849304,306597
turn_gap_seconds,all,all,seconds,70794.57843841374,79432.82347242821,"(70794.5784,79432.8235]",18,5.870898932474877e-05,306528,0.9997749488742551,306597
turn_gap_seconds,all,all,seconds,79432.82347242821,89125.0938133746,"(79432.8235,89125.0938]",14,4.566254725258238e-05,306542,0.9998206114215077,306597
turn_gap_seconds,all,all,seconds,89125.0938133746,100000.0,"(89125.0938,100000]",2,6.523221036083197e-06,306544,0.9998271346425438,306597
turn_gap_seconds,all,all,seconds,100000.0,112201.84543019629,"(100000,112201.845]",3,9.784831554124797e-06,306547,0.9998369194740979,306597
turn_gap_seconds,all,all,seconds,112201.84543019629,125892.54117941661,"(112201.845,125892.541]",3,9.784831554124797e-06,306550,0.999846704305652,306597
turn_gap_seconds,all,all,seconds,125892.54117941661,141253.75446227554,"(125892.541,141253.754]",6,1.9569663108249593e-05,306556,0.9998662739687603,306597
turn_gap_seconds,all,all,seconds,141253.75446227554,158489.3192461114,"(141253.754,158489.319]",5,1.6308052590207993e-05,306561,0.9998825820213505,306597
turn_gap_seconds,all,all,seconds,158489.3192461114,177827.94100389228,"(158489.319,177827.941]",2,6.523221036083197e-06,306563,0.9998891052423866,306597
