session_turn_index,metric,group_dimension,group_value,unit,count,mean,stddev_population,min,p10,p25,p50,p75,p90,p95,p99,max,sum
988,context_length_tokens,session_turn_index,988,tokens,3,688838.3333333334,334086.492659544,221021.0,349910.4,543244.5,865468.0,922747.0,957114.4,968570.2,977734.84,980026.0,2066515.0
989,isl_tokens,session_turn_index,989,tokens,3,280.0,181.67186536904018,29.0,94.8,193.5,358.0,405.5,434.0,443.5,451.1,453.0,840.0
989,osl_tokens,session_turn_index,989,tokens,3,118.0,138.93883546366726,8.0,12.8,20.0,32.0,173.0,257.6,285.79999999999995,308.36,314.0,354.0
989,context_length_tokens,session_turn_index,989,tokens,3,689298.0,334111.1081371984,221427.0,350355.2,543747.5,866068.0,923233.5,957532.8,968965.9,978112.38,980399.0,2067894.0
990,isl_tokens,session_turn_index,990,tokens,3,581.6666666666666,427.8452472045886,57.0,162.2,320.0,583.0,844.0,1000.6,1052.8,1094.56,1105.0,1745.0
990,osl_tokens,session_turn_index,990,tokens,3,476.0,466.3932532387949,54.0,92.80000000000001,151.0,248.0,687.0,950.4000000000001,1038.1999999999998,1108.44,1126.0,1428.0
990,context_length_tokens,session_turn_index,990,tokens,3,689997.6666666666,334491.6907332013,221516.0,350710.2,544501.5,867487.0,924238.5,958289.4,969639.7,978719.94,980990.0,2069993.0
991,isl_tokens,session_turn_index,991,tokens,3,166.0,97.80593029055038,29.0,66.80000000000001,123.5,218.0,234.5,244.4,247.7,250.34,251.0,498.0
991,osl_tokens,session_turn_index,991,tokens,3,534.6666666666666,605.9187697666705,32.0,62.6,108.5,185.0,786.0,1146.6,1266.8,1362.96,1387.0,1604.0
991,context_length_tokens,session_turn_index,991,tokens,3,690639.6666666666,334931.06406775047,221599.0,350876.4,544792.5,867986.0,925160.0,959464.4,970899.2,980047.04,982334.0,2071919.0
992,isl_tokens,session_turn_index,992,tokens,3,68.0,11.430952132988164,58.0,58.8,60.0,62.0,73.0,79.6,81.8,83.56,84.0,204.0
992,osl_tokens,session_turn_index,992,tokens,3,62.666666666666664,45.63867755411948,17.0,22.8,31.5,46.0,85.5,109.2,117.1,123.42,125.0,188.0
992,context_length_tokens,session_turn_index,992,tokens,3,691242.3333333334,335359.9771681502,221689.0,350997.8,544961.0,868233.0,926019.0,960690.6,972247.8,981493.56,983805.0,2073727.0
993,isl_tokens,session_turn_index,993,tokens,3,73.0,72.35099630735341,15.0,17.8,22.0,29.0,102.0,145.8,160.39999999999998,172.07999999999998,175.0,219.0
993,osl_tokens,session_turn_index,993,tokens,3,142.0,172.8120366178236,8.0,12.8,20.0,32.0,209.0,315.2,350.59999999999997,378.92,386.0,426.0
993,context_length_tokens,session_turn_index,993,tokens,3,691378.0,335405.4353475308,221764.0,351085.8,545068.5,868373.0,926185.0,960872.2,972434.6,981684.52,983997.0,2074134.0
994,isl_tokens,session_turn_index,994,tokens,3,89.0,37.656340767525464,58.0,59.8,62.5,67.0,104.5,127.0,134.5,140.5,142.0,267.0
994,osl_tokens,session_turn_index,994,tokens,3,96.33333333333333,75.2964511484808,8.0,24.2,48.5,89.0,140.5,171.4,181.7,189.94,192.0,289.0
994,context_length_tokens,session_turn_index,994,tokens,3,691609.0,335486.76404989016,221854.0,351248.4,545340.0,868826.0,926486.5,961082.8,972614.9,981840.58,984147.0,2074827.0
995,isl_tokens,session_turn_index,995,tokens,3,101.33333333333333,75.79064732684516,29.0,37.0,49.0,69.0,137.5,178.60000000000002,192.29999999999998,203.26,206.0,304.0
995,osl_tokens,session_turn_index,995,tokens,3,49.333333333333336,29.601051032391098,25.0,26.4,28.5,32.0,61.5,79.2,85.1,89.82,91.0,148.0
995,context_length_tokens,session_turn_index,995,tokens,3,691806.6666666666,335539.8478773506,221972.0,351395.0,545529.5,869087.0,926724.0,961306.2,972833.6,982055.52,984361.0,2075420.0
996,isl_tokens,session_turn_index,996,tokens,3,92.66666666666667,77.4654044647602,20.0,27.6,39.0,58.0,129.0,171.60000000000002,185.79999999999998,197.16,200.0,278.0
996,osl_tokens,session_turn_index,996,tokens,3,257.3333333333333,326.1097293175344,8.0,15.600000000000001,27.0,46.0,382.0,583.6,650.8,704.56,718.0,772.0
996,context_length_tokens,session_turn_index,996,tokens,3,691948.6666666666,335582.78389426094,222062.0,351489.2,545630.0,869198.0,926892.0,961508.4,973047.2,982278.24,984586.0,2075846.0
997,isl_tokens,session_turn_index,997,tokens,3,75.0,69.33974329343886,23.0,24.2,26.0,29.0,101.0,144.2,158.6,170.12,173.0,225.0
997,osl_tokens,session_turn_index,997,tokens,3,55.0,49.68567868779359,9.0,13.600000000000001,20.5,32.0,78.0,105.60000000000001,114.8,122.16,124.0,165.0
997,context_length_tokens,session_turn_index,997,tokens,3,692281.0,335730.94678924076,222137.0,351697.4,546038.0,869939.0,927353.0,961801.4,973284.2,982470.44,984767.0,2076843.0
998,isl_tokens,session_turn_index,998,tokens,3,299.0,363.7178393571955,25.0,31.8,42.0,59.0,436.0,662.2,737.5999999999999,797.92,813.0,897.0
998,osl_tokens,session_turn_index,998,tokens,3,103.33333333333333,45.7626728046147,58.0,63.6,72.0,86.0,126.0,150.0,158.0,164.4,166.0,310.0
998,context_length_tokens,session_turn_index,998,tokens,3,692635.0,335953.5478673602,222228.0,351800.0,546158.0,870088.0,927838.5,962488.8,974038.9,983278.98,985589.0,2077905.0
999,isl_tokens,session_turn_index,999,tokens,3,25.333333333333332,7.408703590297622,15.0,17.8,22.0,29.0,30.5,31.4,31.7,31.94,32.0,76.0
999,osl_tokens,session_turn_index,999,tokens,3,2092.6666666666665,2677.4068715000258,32.0,100.0,202.0,372.0,3123.0,4773.6,5323.799999999999,5763.96,5874.0,6278.0
999,context_length_tokens,session_turn_index,999,tokens,3,692763.6666666666,335968.3321746593,222343.0,351910.0,546260.5,870178.0,927974.0,962651.6,974210.8,983458.16,985770.0,2078291.0
1000,isl_tokens,session_turn_index,1000,tokens,3,122.33333333333333,76.14168080332581,23.0,45.6,79.5,136.0,172.0,193.6,200.8,206.56,208.0,367.0
1000,osl_tokens,session_turn_index,1000,tokens,3,401.3333333333333,61.64594246357356,326.0,341.0,363.5,401.0,439.0,461.8,469.4,475.48,477.0,1204.0
1000,context_length_tokens,session_turn_index,1000,tokens,3,694978.6666666666,337050.36687547,222583.0,353281.4,549329.0,876075.0,931176.5,964237.4,975257.7,984073.94,986278.0,2084936.0
1001,isl_tokens,session_turn_index,1001,tokens,3,123.33333333333333,81.41389452803632,57.0,60.6,66.0,75.0,156.5,205.4,221.7,234.74,238.0,370.0
1001,osl_tokens,session_turn_index,1001,tokens,3,82.0,74.52963616352,8.0,17.200000000000003,31.0,54.0,119.0,158.0,171.0,181.39999999999998,184.0,246.0
1001,context_length_tokens,session_turn_index,1001,tokens,3,695503.3333333334,337114.2181678027,223041.0,353728.0,549758.5,876476.0,931734.5,964889.6,975941.3,984782.66,986993.0,2086510.0
1002,isl_tokens,session_turn_index,1002,tokens,3,171.66666666666666,106.54993612803759,29.0,63.4,115.0,201.0,243.0,268.2,276.6,283.32,285.0,515.0
1002,osl_tokens,session_turn_index,1002,tokens,3,169.66666666666666,125.23666484788798,32.0,54.0,87.0,142.0,238.5,296.4,315.7,331.14,335.0,509.0
1002,context_length_tokens,session_turn_index,1002,tokens,3,695757.0,337219.62776900554,223124.0,353888.2,550034.5,876945.0,932073.5,965150.6,976176.3,984996.86,987202.0,2087271.0
1003,isl_tokens,session_turn_index,1003,tokens,3,707.6666666666666,822.3836628295147,59.0,86.4,127.5,196.0,1032.0,1533.6000000000001,1700.8,1834.56,1868.0,2123.0
1003,osl_tokens,session_turn_index,1003,tokens,3,362.3333333333333,461.57724765802266,26.0,30.0,36.0,46.0,530.5,821.2,918.0999999999999,995.62,1015.0,1087.0
1003,context_length_tokens,session_turn_index,1003,tokens,3,696634.3333333334,337690.7482705967,223215.0,354363.0,551085.0,878955.0,933344.0,965977.4,976855.2,985557.44,987733.0,2089903.0
1004,isl_tokens,session_turn_index,1004,tokens,3,250.0,206.05986185248855,29.0,62.4,112.5,196.0,360.5,459.2,492.09999999999997,518.4200000000001,525.0,750.0
1004,osl_tokens,session_turn_index,1004,tokens,3,2481.0,3480.3933685720067,8.0,12.8,20.0,32.0,3717.5,5928.8,6665.9,7255.58,7403.0,7443.0
1004,context_length_tokens,session_turn_index,1004,tokens,3,697246.6666666666,337997.14427623333,223290.0,354731.0,551892.5,880495.0,934225.0,966463.0,977209.0,985805.8,987955.0,2091740.0
1005,isl_tokens,session_turn_index,1005,tokens,3,99.0,68.86218120274728,43.0,46.0,50.5,58.0,127.0,168.4,182.2,193.24,196.0,297.0
1005,osl_tokens,session_turn_index,1005,tokens,3,67.33333333333333,42.081930669693485,8.0,25.0,50.5,93.0,97.0,99.4,100.2,100.84,101.0,202.0
1005,context_length_tokens,session_turn_index,1005,tokens,3,699826.6666666666,339373.91523640836,223380.0,356292.2,555660.5,887941.0,938050.0,968115.4,978137.2,986154.64,988159.0,2099480.0
1006,isl_tokens,session_turn_index,1006,tokens,3,81.66666666666667,80.92932444766578,20.0,21.8,24.5,29.0,112.5,162.6,179.29999999999998,192.66,196.0,245.0
1006,osl_tokens,session_turn_index,1006,tokens,3,60.333333333333336,57.87534497137408,8.0,12.8,20.0,32.0,86.5,119.2,130.1,138.82,141.0,181.0
1006,context_length_tokens,session_turn_index,1006,tokens,3,699975.6666666666,339391.73286369577,223510.0,356418.80000000005,555782.0,888054.0,938208.5,968301.2,978332.1,986356.82,988363.0,2099927.0
1007,isl_tokens,session_turn_index,1007,tokens,3,304.0,140.743265084574,201.0,202.4,204.5,208.0,355.5,444.0,473.5,497.1,503.0,912.0
1007,osl_tokens,session_turn_index,1007,tokens,3,395.0,110.63754636951538,299.0,306.4,317.5,336.0,443.0,507.20000000000005,528.6,545.72,550.0,1185.0
1007,context_length_tokens,session_turn_index,1007,tokens,3,700340.0,339457.631174594,223750.0,356739.6,556224.0,888698.0,938635.0,968597.2,978584.6,986574.52,988572.0,2101020.0
1008,isl_tokens,session_turn_index,1008,tokens,3,157.0,129.5453588516393,58.0,61.0,65.5,73.0,206.5,286.6,313.29999999999995,334.65999999999997,340.0,471.0
1008,osl_tokens,session_turn_index,1008,tokens,3,1442.6666666666667,1996.4864693311151,8.0,17.200000000000003,31.0,54.0,2160.0,3423.6000000000004,3844.7999999999997,4181.76,4266.0,4328.0
1008,context_length_tokens,session_turn_index,1008,tokens,3,700892.0,339569.3298410012,224144.0,357179.4,556732.5,889321.0,939266.0,969233.0,979222.0,987213.2,989211.0,2102676.0
1009,isl_tokens,session_turn_index,1009,tokens,3,99.33333333333333,70.67452786463372,29.0,37.8,51.0,73.0,134.5,171.4,183.7,193.54,196.0,298.0
1009,osl_tokens,session_turn_index,1009,tokens,3,68.0,68.58571279792899,8.0,12.8,20.0,32.0,98.0,137.60000000000002,150.79999999999998,161.35999999999999,164.0,204.0
1009,context_length_tokens,session_turn_index,1009,tokens,3,702434.0,340395.56023642066,224227.0,358113.6,558943.5,893660.0,941537.5,970264.0,979839.5,987499.9,989415.0,2107302.0
1010,isl_tokens,session_turn_index,1010,tokens,3,260.0,197.14123532804257,57.0,84.8,126.5,196.0,361.5,460.8,493.9,520.38,527.0,780.0
1010,osl_tokens,session_turn_index,1010,tokens,3,354.0,462.7079712590509,8.0,15.600000000000001,27.0,46.0,527.0,815.6,911.8,988.76,1008.0,1062.0
1010,context_length_tokens,session_turn_index,1010,tokens,3,702762.0,340540.6771033381,224316.0,358323.0,559333.5,894351.0,941985.0,970565.4,980092.2,987713.64,989619.0,2108286.0
1011,isl_tokens,session_turn_index,1011,tokens,3,97.33333333333333,71.4718281718204,29.0,36.6,48.0,67.0,131.5,170.2,183.1,193.42000000000002,196.0,292.0
1011,osl_tokens,session_turn_index,1011,tokens,3,112.0,130.47605144240072,8.0,12.8,20.0,32.0,164.0,243.20000000000002,269.59999999999997,290.71999999999997,296.0,336.0
1011,context_length_tokens,session_turn_index,1011,tokens,3,703213.3333333334,340764.6485736975,224391.0,358598.0,559908.5,895426.0,942624.5,970943.6,980383.3,987935.06,989823.0,2109640.0
1012,isl_tokens,session_turn_index,1012,tokens,3,129.66666666666666,56.464344698422046,58.0,73.4,96.5,135.0,165.5,183.8,189.89999999999998,194.78,196.0,389.0
1012,osl_tokens,session_turn_index,1012,tokens,3,125.33333333333333,114.70057638138627,8.0,23.8,47.5,87.0,184.0,242.20000000000002,261.6,277.12,281.0,376.0
1012,context_length_tokens,session_turn_index,1012,tokens,3,703455.0,340860.7406082431,224481.0,358756.2,560169.0,895857.0,942942.0,971193.0,980610.0,988143.6,990027.0,2110365.0
1013,isl_tokens,session_turn_index,1013,tokens,3,181.66666666666666,119.23180038153505,29.0,62.4,112.5,196.0,258.0,295.2,307.6,317.52,320.0,545.0
1013,osl_tokens,session_turn_index,1013,tokens,3,107.0,123.42609124492276,8.0,12.8,20.0,32.0,156.5,231.20000000000002,256.09999999999997,276.02,281.0,321.0
1013,context_length_tokens,session_turn_index,1013,tokens,3,703762.0,340976.7018443733,224597.0,358969.2,560527.5,896458.0,943344.5,971476.4,980853.7,988355.54,990231.0,2111286.0
1014,isl_tokens,session_turn_index,1014,tokens,3,180.33333333333334,32.5610537640019,135.0,147.2,165.5,196.0,203.0,207.2,208.6,209.72,210.0,541.0
1014,osl_tokens,session_turn_index,1014,tokens,3,129.66666666666666,113.40879840451338,8.0,26.400000000000002,54.0,100.0,190.5,244.8,262.9,277.38,281.0,389.0
1014,context_length_tokens,session_turn_index,1014,tokens,3,704049.3333333334,340998.8493238976,224839.0,359246.0,560856.5,896874.0,943654.5,971722.8,981078.9,988563.78,990435.0,2112148.0
1015,isl_tokens,session_turn_index,1015,tokens,3,122.66666666666667,65.49469868283659,37.0,56.6,86.0,135.0,165.5,183.8,189.89999999999998,194.78,196.0,368.0
1015,osl_tokens,session_turn_index,1015,tokens,3,196.0,133.29666162361306,8.0,62.0,143.0,278.0,290.0,297.2,299.6,301.52,302.0,588.0
1015,context_length_tokens,session_turn_index,1015,tokens,3,704301.6666666666,341070.20782074897,224976.0,359438.80000000005,561133.0,897290.0,943964.5,971969.2,981304.1,988772.02,990639.0,2112905.0
1016,isl_tokens,session_turn_index,1016,tokens,3,129.66666666666666,56.464344698422046,58.0,73.4,96.5,135.0,165.5,183.8,189.89999999999998,194.78,196.0,389.0
1016,osl_tokens,session_turn_index,1016,tokens,3,113.0,117.47623873220775,8.0,17.200000000000003,31.0,54.0,165.5,232.4,254.7,272.53999999999996,277.0,339.0
1016,context_length_tokens,session_turn_index,1016,tokens,3,704627.3333333334,341036.5587013933,225336.0,359809.4,561519.5,897703.0,944273.0,972215.0,981529.0,988980.2,990843.0,2113882.0
1017,isl_tokens,session_turn_index,1017,tokens,3,120.0,68.99758449878276,29.0,50.2,82.0,135.0,165.5,183.8,189.89999999999998,194.78,196.0,360.0
1017,osl_tokens,session_turn_index,1017,tokens,3,106.33333333333333,122.48628041086434,8.0,12.8,20.0,32.0,155.5,229.60000000000002,254.29999999999998,274.06,279.0,319.0
1017,context_length_tokens,session_turn_index,1017,tokens,3,704860.3333333334,341132.5091879824,225419.0,359958.2,561767.0,898115.0,944581.0,972460.6,981753.8,989188.36,991047.0,2114581.0
1018,isl_tokens,session_turn_index,1018,tokens,3,270.6666666666667,248.3067099822762,58.0,73.4,96.5,135.0,377.0,522.2,570.5999999999999,609.3199999999999,619.0,812.0
1018,osl_tokens,session_turn_index,1018,tokens,3,218.66666666666666,124.2157621059242,46.0,92.2,161.5,277.0,305.0,321.8,327.4,331.88,333.0,656.0
1018,context_length_tokens,session_turn_index,1018,tokens,3,705237.3333333334,341343.8668052431,225509.0,360113.0,562019.0,898529.0,945101.5,973045.0,982359.5,989811.1,991674.0,2115712.0
1019,isl_tokens,session_turn_index,1019,tokens,3,393.0,441.94418953830206,29.0,50.2,82.0,135.0,575.0,839.0,926.9999999999999,997.4,1015.0,1179.0
1019,osl_tokens,session_turn_index,1019,tokens,3,109.33333333333333,118.67696584519771,19.0,21.6,25.5,32.0,154.5,228.0,252.49999999999997,272.1,277.0,328.0
1019,context_length_tokens,session_turn_index,1019,tokens,3,705849.0,341763.720825758,225584.0,360255.4,562262.5,898941.0,945981.5,974205.8,983613.9,991140.38,993022.0,2117547.0
1020,isl_tokens,session_turn_index,1020,tokens,3,154.33333333333334,88.42825089051324,57.0,72.6,96.0,135.0,203.0,243.8,257.4,268.28,271.0,463.0
1020,osl_tokens,session_turn_index,1020,tokens,3,125.0,112.57293931787811,8.0,24.400000000000002,49.0,90.0,183.5,239.6,258.29999999999995,273.26,277.0,375.0
1020,context_length_tokens,session_turn_index,1020,tokens,3,706112.6666666666,341880.85488011106,225673.0,360409.0,562513.0,899353.0,946332.5,974520.2,983916.1,991432.82,993312.0,2118338.0
1021,isl_tokens,session_turn_index,1021,tokens,3,291.3333333333333,328.8062583886681,29.0,41.2,59.5,90.0,422.5,622.0,688.4999999999999,741.6999999999999,755.0,874.0
1021,osl_tokens,session_turn_index,1021,tokens,3,85.33333333333333,81.87117251443813,23.0,24.8,27.5,32.0,116.5,167.20000000000002,184.1,197.62,201.0,256.0
1021,context_length_tokens,session_turn_index,1021,tokens,3,706529.0,342107.9399672955,225792.0,360577.6,562756.0,899720.0,946897.5,975204.0,984639.5,992187.9,994075.0,2119587.0
1022,isl_tokens,session_turn_index,1022,tokens,3,253.66666666666666,124.32841813340808,128.0,144.4,169.0,210.0,316.5,380.4,401.7,418.74,423.0,761.0
1022,osl_tokens,session_turn_index,1022,tokens,3,157.33333333333334,127.72192015816584,8.0,35.2,76.0,144.0,232.0,284.8,302.4,316.48,320.0,472.0
1022,context_length_tokens,session_turn_index,1022,tokens,3,706868.0,342181.47364909557,226034.0,360837.0,563041.5,900049.0,947285.0,975626.6,985073.8,992631.56,994521.0,2120604.0
1023,isl_tokens,session_turn_index,1023,tokens,3,227.33333333333334,226.28644580609674,29.0,45.0,69.0,109.0,326.5,457.0,500.49999999999994,535.3,544.0,682.0
1023,osl_tokens,session_turn_index,1023,tokens,3,327.6666666666667,262.5443877814865,32.0,81.80000000000001,156.5,281.0,475.5,592.2,631.0999999999999,662.22,670.0,983.0
1023,context_length_tokens,session_turn_index,1023,tokens,3,707252.6666666666,342180.33909069386,226383.0,361253.80000000005,563560.0,900737.0,947687.5,975857.8,985247.9,992759.98,994638.0,2121758.0
1024,isl_tokens,session_turn_index,1024,tokens,3,73.33333333333333,11.897712198383164,57.0,61.2,67.5,78.0,81.5,83.6,84.3,84.86,85.0,220.0
1024,osl_tokens,session_turn_index,1024,tokens,3,60.0,43.48179695765421,10.0,18.8,32.0,54.0,85.0,103.6,109.8,114.75999999999999,116.0,180.0
1024,context_length_tokens,session_turn_index,1024,tokens,3,707653.6666666666,342417.70622475445,226472.0,361396.80000000005,563784.0,901096.0,948244.5,976533.6,985963.3,993507.06,995393.0,2122961.0
1025,isl_tokens,session_turn_index,1025,tokens,3,282.0,242.49673537321416,29.0,64.80000000000001,118.5,208.0,408.5,528.8,568.9,600.98,609.0,846.0
1025,osl_tokens,session_turn_index,1025,tokens,3,193.33333333333334,172.21175595437407,32.0,48.8,74.0,116.0,274.0,368.8,400.4,425.68,432.0,580.0
1025,context_length_tokens,session_turn_index,1025,tokens,3,707995.6666666666,342576.4904030761,226555.0,361608.2,564188.0,901821.0,948716.0,976853.0,986232.0,993735.2,995611.0,2123987.0
1026,isl_tokens,session_turn_index,1026,tokens,3,629.6666666666666,418.6170352747511,57.0,202.8,421.5,786.0,916.0,994.0,1020.0,1040.8,1046.0,1889.0
1026,osl_tokens,session_turn_index,1026,tokens,3,213.33333333333334,145.16504017458504,46.0,75.6,120.0,194.0,297.0,358.8,379.4,395.88,400.0,640.0
1026,context_length_tokens,session_turn_index,1026,tokens,3,708818.6666666666,343094.81178466626,226644.0,361911.80000000005,564813.5,902983.0,949906.0,978059.8,987444.4,994952.08,996829.0,2126456.0
1027,isl_tokens,session_turn_index,1027,tokens,3,151.66666666666666,87.121881420354,29.0,63.800000000000004,116.0,203.0,213.0,219.0,221.0,222.6,223.0,455.0
1027,osl_tokens,session_turn_index,1027,tokens,3,83.33333333333333,90.10117769608908,8.0,12.8,20.0,32.0,121.0,174.4,192.2,206.44,210.0,250.0
1027,context_length_tokens,session_turn_index,1027,tokens,3,709183.6666666666,343307.07361615624,226719.0,362055.2,565059.5,903400.0,950416.0,978625.6,988028.8,995551.36,997432.0,2127551.0
1028,isl_tokens,session_turn_index,1028,tokens,3,145.66666666666666,142.75931571082225,32.0,37.2,45.0,58.0,202.5,289.20000000000005,318.09999999999997,341.21999999999997,347.0,437.0
1028,osl_tokens,session_turn_index,1028,tokens,3,125.66666666666667,114.59009070983795,8.0,24.0,48.0,88.0,184.5,242.4,261.7,277.14,281.0,377.0
